trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp,exit_timestamp_kst
136,1637236800000,2021-11-18 21:00,short,0.03193548024657844,0.031135480246578442,295.94770429772564,9505.159450053708,9801.107154351434,fixed_4h,,
137,1637258400000,2021-11-19 03:00,short,0.02475924680060715,0.02395924680060715,234.82714523030242,9801.107154351434,10035.934299581735,fixed_4h,,
138,1637265600000,2021-11-19 05:00,long,-0.008420998893693854,-0.009220998893693854,-92.54133907362738,10035.934299581735,9943.392960508108,fixed_4h,,
139,1637290800000,2021-11-19 12:00,long,0.0030332171252185347,0.0022332171252185348,22.205755442184135,9943.392960508108,9965.598715950293,fixed_4h,,
140,1637301600000,2021-11-19 15:00,long,0.014375156555027413,0.013575156555027413,135.28456273360538,9965.598715950293,10100.883278683898,fixed_4h,,
141,1637308800000,2021-11-19 17:00,short,0.001966970088359332,0.0011669700883593323,11.78742865223305,10100.883278683898,10112.67070733613,fixed_4h,,
142,1637312400000,2021-11-19 18:00,long,0.01138951025333923,0.01058951025333923,107.08823014397923,10112.67070733613,10219.75893748011,fixed_4h,,
143,1637319600000,2021-11-19 20:00,short,-0.016350852593088883,-0.01715085259308888,-175.27757907362403,10219.75893748011,10044.481358406487,fixed_4h,,
144,1637352000000,2021-11-20 05:00,short,-0.009112864359450912,-0.009912864359450912,-99.56958126691674,10044.481358406487,9944.91177713957,fixed_4h,,
145,1637377200000,2021-11-20 12:00,long,-0.0012398953703528504,-0.0020398953703528503,-20.286579492754548,9944.91177713957,9924.625197646816,fixed_4h,,
146,1637413200000,2021-11-20 22:00,short,0.009797448855440427,0.008997448855440427,89.29630762524256,9924.625197646816,10013.921505272057,fixed_4h,,
147,1637427600000,2021-11-21 02:00,short,-0.028759097619457608,-0.029559097619457606,-296.0024833279226,10013.921505272057,9717.919021944135,fixed_4h,,
148,1637434800000,2021-11-21 04:00,long,0.004727837357140219,0.0039278373571402184,38.17040536805571,9717.919021944135,9756.08942731219,fixed_4h,,
