trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp,exit_timestamp_kst
131,1666000800000,2022-10-17 19:00,long,0.009588520654087107,0.008788520654087107,85.7029778357726,9751.695559356327,9837.398537192099,timeout,1666087200000,2022-10-18 19:00
132,1666126800000,2022-10-19 06:00,long,-0.009060221546694391,-0.009860221546694392,-96.99892901984143,9837.398537192099,9740.399608172258,timeout,1666213200000,2022-10-20 06:00
133,1666191600000,2022-10-20 00:00,long,0.00842651871935729,0.0076265187193572895,74.28533994574613,9740.399608172258,9814.684948118003,timeout,1666278000000,2022-10-21 00:00
134,1666281600000,2022-10-21 01:00,short,0.0012242803445697836,0.0004242803445697836,4.164177911631375,9814.684948118003,9818.849126029634,timeout,1666368000000,2022-10-22 01:00
135,1666353600000,2022-10-21 21:00,short,-0.0161797158903203,-0.0169797158903203,-166.72126852990297,9818.849126029634,9652.12785749973,sl,1666381200000,2022-10-22 04:40
136,1666627200000,2022-10-25 01:00,long,0.025177441882762608,0.02437744188276261,235.29418589119365,9652.12785749973,9887.422043390925,tp,1666713000000,2022-10-26 00:50
137,1666965600000,2022-10-28 23:00,long,0.015300546448087537,0.014500546448087537,143.3730225920347,9887.422043390925,10030.79506598296,timeout,1667052000000,2022-10-29 23:00
138,1667491200000,2022-11-04 01:00,short,-0.01622962350531232,-0.017029623505312317,-170.82066343263423,10030.79506598296,9859.974402550326,sl,1667541900000,2022-11-04 15:05
139,1667923200000,2022-11-09 01:00,long,0.02994951265510215,0.029149512655102152,287.413448626124,9859.974402550326,10147.38785117645,tp,1667924100000,2022-11-09 01:15
140,1668088800000,2022-11-10 23:00,long,0.027231723252561624,0.026431723252561625,268.21294741870196,10147.38785117645,10415.600798595153,tp,1668098400000,2022-11-11 01:40
141,1668409200000,2022-11-14 16:00,long,0.025138712470696323,0.024338712470696324,253.50231304656245,10415.600798595153,10669.103111641714,tp,1668431700000,2022-11-14 22:15
142,1668430800000,2022-11-14 22:00,short,-0.017163599115020522,-0.01796359911502052,-191.65549121434978,10669.103111641714,10477.447620427365,sl,1668432300000,2022-11-14 22:25
143,1668506400000,2022-11-15 19:00,short,-0.01562504646771057,-0.016425046467710567,-172.092564028523,10477.447620427365,10305.355056398843,sl,1668519000000,2022-11-15 22:30
144,1668704400000,2022-11-18 02:00,long,-0.001397372579711842,-0.002197372579711842,-22.6447046251256,10305.355056398843,10282.710351773718,timeout,1668790800000,2022-11-19 02:00
145,1672416000000,2022-12-31 01:00,long,0.001267377403867842,0.000467377403867842,4.805906468936985,10282.710351773718,10287.516258242655,timeout,1672502400000,2023-01-01 01:00
146,1675879200000,2023-02-09 03:00,long,-0.020958558965919916,-0.021758558965919914,-223.8415291178326,10287.516258242655,10063.674729124821,sl,1675911900000,2023-02-09 12:05
147,1676970000000,2023-02-21 18:00,short,0.028869133743860798,0.0280691337438608,282.4786319265167,10063.674729124821,10346.153361051338,tp,1677031200000,2023-02-22 11:00
148,1677157200000,2023-02-23 22:00,long,-0.003162937228021856,-0.003962937228021856,-41.0011563213338,10346.153361051338,10305.152204730004,timeout,1677243600000,2023-02-24 22:00
149,1677513600000,2023-02-28 01:00,short,0.0005902623694998832,-0.00020973763050011684,-2.161378205363126,10305.152204730004,10302.990826524641,timeout,1677600000000,2023-03-01 01:00
150,1682355600000,2023-04-25 02:00,long,0.010384166176180099,0.009584166176180098,98.7455761930713,10302.990826524641,10401.736402717712,timeout,1682442000000,2023-04-26 02:00
151,1682539200000,2023-04-27 05:00,short,-0.016402445323671966,-0.017202445323671964,-178.93530173899975,10401.736402717712,10222.801100978711,sl,1682541900000,2023-04-27 05:45
152,1683036000000,2023-05-02 23:00,long,0.026542271719854238,0.02574227171985424,263.1581236794191,10222.801100978711,10485.95922465813,tp,1683053400000,2023-05-03 03:50
153,1683738000000,2023-05-11 02:00,short,0.03366805013121921,0.032868050131219205,344.6530334699839,10485.95922465813,10830.612258128114,tp,1683738900000,2023-05-11 02:15
154,1685019600000,2023-05-25 22:00,long,0.0019617013783035375,0.0011617013783035376,12.58193718813862,10830.612258128114,10843.194195316253,timeout,1685106000000,2023-05-26 22:00
155,1686067200000,2023-06-07 01:00,short,-0.021486390994865934,-0.022286390994865932,-241.6556654700787,10843.194195316253,10601.538529846175,sl,1686072300000,2023-06-07 02:25
156,1686416400000,2023-06-11 02:00,short,-0.018712435956785622,-0.01951243595678562,-206.86184160701868,10601.538529846175,10394.676688239157,sl,1686418800000,2023-06-11 02:40
157,1688659200000,2023-07-07 01:00,long,-0.016415580655932405,-0.017215580655932403,-178.9503949187215,10394.676688239157,10215.726293320435,sl,1688685600000,2023-07-07 08:20
158,1689026400000,2023-07-11 07:00,short,-0.015472397527193982,-0.01627239752719398,-166.23435927391796,10215.726293320435,10049.491934046517,sl,1689088800000,2023-07-12 00:20
159,1690934400000,2023-08-02 09:00,long,-0.015115556356568138,-0.015915556356568137,-159.94325523119426,10049.491934046517,9889.548678815323,sl,1690989300000,2023-08-03 00:15
160,1690999200000,2023-08-03 03:00,long,0.0026842827009649906,0.0018842827009649906,18.63470549584289,9889.548678815323,9908.183384311165,timeout,1691085600000,2023-08-04 03:00
