trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after
94,1666360800000,2022-10-21 23:00,short,-0.012829872412875254,-0.013629872412875254,-182.1612182624418,13364.851316609973,13182.690098347532
95,1667923200000,2022-11-09 01:00,short,0.1610947089882272,0.1602947089882272,2113.115472996602,13182.690098347532,15295.805571344134
96,1668088800000,2022-11-10 23:00,short,0.04478596940437374,0.043985969404373736,672.8008358763924,15295.805571344134,15968.606407220526
97,1668704400000,2022-11-18 02:00,short,0.0040723533457265315,0.0032723533457265316,52.254922603258215,15968.606407220526,16020.861329823785
98,1677157200000,2023-02-23 22:00,short,0.01130275015553761,0.01050275015553761,168.26310382365324,16020.861329823785,16189.12443364744
99,1677513600000,2023-02-28 01:00,long,0.0022686732960917055,0.0014686732960917056,23.77653474280375,16189.12443364744,16212.900968390242
100,1682355600000,2023-04-25 02:00,short,-0.00752885849433782,-0.00832885849433782,-135.03495794843494,16212.900968390242,16077.866010441807
101,1682539200000,2023-04-27 05:00,long,0.05245116245182002,0.05165116245182002,830.4404691839252,16077.866010441807,16908.30647962573
102,1683036000000,2023-05-02 23:00,short,0.006188426303631034,0.0053884263036310335,91.10916338467034,16908.30647962573,16999.4156430104
103,1686067200000,2023-06-07 01:00,long,-0.0009944338274505693,-0.0017944338274505692,-30.504326476710233,16999.4156430104,16968.91131653369
104,1686416400000,2023-06-11 02:00,long,-0.002139510721603788,-0.002939510721603788,-49.88029674889463,16968.91131653369,16919.031019784794
105,1688659200000,2023-07-07 01:00,short,-0.0010296570944858807,-0.0018296570944858806,-30.95602513717593,16919.031019784794,16888.074994647617
106,1689026400000,2023-07-11 07:00,long,0.00777102522449713,0.00697102522449713,117.72719678088777,16888.074994647617,17005.802191428505
107,1690934400000,2023-08-02 09:00,short,0.02194938292516435,0.021149382925164353,359.6622224961206,17005.802191428505,17365.464413924627
108,1692036000000,2023-08-15 03:00,long,0.00012283775691424026,-0.0006771622430857598,-11.75923683475914,17365.464413924627,17353.70517708987
109,1696600800000,2023-10-06 23:00,short,-0.010178043421255056,-0.010978043421255057,-190.50972895375125,17353.70517708987,17163.195448136117
110,1704988800000,2024-01-12 01:00,long,-0.05522891849350764,-0.05602891849350764,-961.6352788517598,17163.195448136117,16201.560169284357
111,1707145200000,2024-02-06 00:00,long,0.013177817262753022,0.012377817262753022,200.53995114689968,16201.560169284357,16402.100120431256
112,1710777600000,2024-03-19 01:00,short,0.03137301068691145,0.030573010686911452,501.4615822697364,16402.100120431256,16903.561702700994
113,1714143600000,2024-04-27 00:00,long,-0.009896633239683261,-0.010696633239683262,-180.81119997814844,16903.561702700994,16722.750502722847
114,1714446000000,2024-04-30 12:00,short,0.052889153306711734,0.05208915330671173,871.073914646221,16722.750502722847,17593.82441736907
115,1714651200000,2024-05-02 21:00,short,-0.035259666425267344,-0.036059666425267346,-634.4274396350522,17593.82441736907,16959.396977734017
116,1717164000000,2024-05-31 23:00,long,0.005133732623648468,0.004333732623648468,73.49749195981114,16959.396977734017,17032.894469693827
117,1722610800000,2024-08-03 00:00,long,-0.039884613719633366,-0.04068461371963337,-692.9767320267728,17032.894469693827,16339.917737667054
118,1723744800000,2024-08-16 03:00,long,0.026723690113064302,0.025923690113064304,423.59096390424344,16339.917737667054,16763.508701571296
119,1725620400000,2024-09-06 20:00,short,0.03140891281439029,0.03060891281439029,513.1127763096688,16763.508701571296,17276.621477880966
120,1739311200000,2025-02-12 07:00,short,-0.021937663327668222,-0.02273766332766822,-392.83000260361916,17276.621477880966,16883.791475277347
121,1739912400000,2025-02-19 06:00,short,-0.014196121554225005,-0.014996121554225006,-253.19138925944702,16883.791475277347,16630.6000860179
122,1741370400000,2025-03-08 03:00,short,0.030631941599125856,0.029831941599125857,496.1230905245035,16630.6000860179,17126.723176542404
123,1741608000000,2025-03-10 21:00,short,0.02449185375471541,0.02369185375471541,405.7638207961376,17126.723176542404,17532.486997338543
124,1741701600000,2025-03-11 23:00,long,0.018777455317709135,0.017977455317709137,315.1895016029701,17532.486997338543,17847.676498941513
125,1741770000000,2025-03-12 18:00,short,-0.008470263614112294,-0.009270263614112295,-165.45266604458462,17847.676498941513,17682.22383289693
126,1743087600000,2025-03-28 00:00,short,0.033474034463635505,0.0326740344636355,577.7495909097913,17682.22383289693,18259.97342380672
127,1743760800000,2025-04-04 19:00,long,0.012691337538343284,0.011891337538343283,217.1355074236636,18259.97342380672,18477.108931230385
128,1743771600000,2025-04-04 22:00,short,0.005544627119765666,0.004744627119765666,87.66699212998007,18477.108931230385,18564.775923360365
129,1749132000000,2025-06-05 23:00,long,0.0017408572693231594,0.0009408572693231594,17.46680438084917,18564.775923360365,18582.242727741213
130,1756724400000,2025-09-01 20:00,long,0.008439416128876553,0.007639416128876553,141.95748480500527,18582.242727741213,18724.20021254622
131,1756821600000,2025-09-02 23:00,short,-0.007770582627389944,-0.008570582627389944,-160.47730505341974,18724.20021254622,18563.7229074928
132,1757080800000,2025-09-05 23:00,long,0.0003856921751910214,-0.00041430782480897865,-7.69109565815995,18563.7229074928,18556.03181183464
133,1761872400000,2025-10-31 10:00,short,-0.0018904411714342206,-0.0026904411714342206,-49.92391196500305,18556.03181183464,18506.107899869636
134,1763539200000,2025-11-19 17:00,short,-0.007100410480516572,-0.007900410480516573,-146.2058488057006,18506.107899869636,18359.902051063935
135,1766116800000,2025-12-19 13:00,short,-0.013367578538114211,-0.014167578538114211,-260.1153542605325,18359.902051063935,18099.786696803403
136,1767949200000,2026-01-09 18:00,long,0.004565681643645458,0.0037656816436454584,68.15803451805084,18099.786696803403,18167.944731321455
137,1769540400000,2026-01-28 04:00,short,-0.01281258328999657,-0.013612583289996571,-247.31266086316768,18167.944731321455,17920.632070458287
138,1769612400000,2026-01-29 00:00,long,-0.052089406322299525,-0.05288940632229953,-947.8115911269002,17920.632070458287,16972.820479331385
