trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after
159,1662498000000,2022-09-07 06:00,long,0.019089593509221903,0.018289593509221904,136.13098451680736,7443.084202400012,7579.215186916819
160,1662501600000,2022-09-07 07:00,short,-0.020857314481835365,-0.021657314481835364,-164.14544682856015,7579.215186916819,7415.069740088259
161,1662652800000,2022-09-09 01:00,long,0.11711728155238532,0.11631728155238533,862.5007546884187,7415.069740088259,8277.570494776677
162,1663516800000,2022-09-19 01:00,short,0.031548459193525114,0.030748459193525115,254.52253858016815,8277.570494776677,8532.093033356845
163,1663581600000,2022-09-19 19:00,long,0.019584163114271025,0.018784163114271026,160.26822724471043,8532.093033356845,8692.361260601556
164,1663617600000,2022-09-20 05:00,short,0.03096389339442074,0.03016389339442074,262.195458410578,8692.361260601556,8954.556719012135
165,1663696800000,2022-09-21 03:00,long,0.008398557387068628,0.007598557387068628,68.04171310517467,8954.556719012135,9022.59843211731
166,1663700400000,2022-09-21 04:00,short,-0.01805572005737832,-0.01885572005737832,-170.12759022614452,9022.59843211731,8852.470841891165
167,1663776000000,2022-09-22 01:00,long,-0.025574437001047556,-0.026374437001047555,-233.47893452306894,8852.470841891165,8618.991907368096
168,1663819200000,2022-09-22 13:00,short,-0.025318419792455416,-0.026118419792455414,-225.11444882441592,8618.991907368096,8393.87745854368
169,1663981200000,2022-09-24 10:00,long,-0.013842151364212851,-0.014642151364212852,-122.90442428065086,8393.87745854368,8270.97303426303
170,1664121600000,2022-09-26 01:00,short,-0.007082335435600218,-0.007882335435600218,-65.19458383486534,8270.97303426303,8205.778450428164
171,1664186400000,2022-09-26 19:00,long,-0.005345843619675494,-0.006145843619675495,-50.431431134034604,8205.778450428164,8155.3470192941295
172,1664197200000,2022-09-26 22:00,short,0.0026452886990867563,0.0018452886990867564,15.048969691834321,8155.3470192941295,8170.395988985963
173,1664208000000,2022-09-27 01:00,long,0.022924273361344394,0.022124273361344395,180.76407433075724,8170.395988985963,8351.16006331672
174,1664362800000,2022-09-28 20:00,short,-0.02618375127814221,-0.026983751278142207,-225.3456260324927,8351.16006331672,8125.814437284227
175,1664474400000,2022-09-30 03:00,long,-0.000926944836425414,-0.001726944836425414,-14.032833284219077,8125.814437284227,8111.781604000008
176,1664546400000,2022-09-30 23:00,short,0.043070124234961815,0.04227012423496181,342.88601616795813,8111.781604000008,8454.667620167966
177,1664553600000,2022-10-01 01:00,long,-0.02671394619163925,-0.027513946191639247,-232.62126996949604,8454.667620167966,8222.04635019847
178,1664776800000,2022-10-03 15:00,short,-0.057507071075715954,-0.058307071075715956,-479.4034409288532,8222.04635019847,7742.642909269617
179,1664780400000,2022-10-03 16:00,long,0.054005602240896344,0.05320560224089634,411.9519789238957,7742.642909269617,8154.594888193513
180,1665396000000,2022-10-10 19:00,short,0.006830597547524686,0.006030597547524686,49.17707993379714,8154.594888193513,8203.77196812731
181,1665428400000,2022-10-11 04:00,long,-0.004132930450692296,-0.004932930450692296,-40.46863655211108,8203.77196812731,8163.303331575199
182,1665500400000,2022-10-12 00:00,short,0.011372808174630378,0.010572808174630377,86.30904019606565,8163.303331575199,8249.612371771265
183,1666195200000,2022-10-20 01:00,long,-0.002775886313889142,-0.003575886313889142,-29.49967597510741,8249.612371771265,8220.112695796159
184,1666360800000,2022-10-21 23:00,short,-0.011000798572584403,-0.011800798572584403,-97.00389416703423,8220.112695796159,8123.108801629124
185,1667577600000,2022-11-05 01:00,long,0.023650967594320838,0.02285096759432084,185.6208959911695,8123.108801629124,8308.729697620294
186,1667923200000,2022-11-09 01:00,short,0.1295813987675949,0.1287813987675949,1070.0098324413973,8308.729697620294,9378.739530061692
187,1667930400000,2022-11-09 03:00,long,-0.07411069041899687,-0.07491069041899687,-702.5678534568596,9378.739530061692,8676.171676604832
188,1667937600000,2022-11-09 05:00,short,0.00813177705263568,0.00733177705263568,63.611756403258944,8676.171676604832,8739.783433008091
189,1667941200000,2022-11-09 06:00,long,-0.04801457370313289,-0.04881457370313289,-426.6288025399933,8739.783433008091,8313.154630468098
190,1668016800000,2022-11-10 03:00,short,-0.012187972569545513,-0.012987972569545514,-107.97102430690992,8313.154630468098,8205.183606161188
191,1668034800000,2022-11-10 08:00,long,0.07489881730420955,0.07409881730420956,607.9944009804333,8205.183606161188,8813.178007141621
192,1668045600000,2022-11-10 11:00,short,-0.0488333731994246,-0.0496333731994246,-437.4277531014213,8813.178007141621,8375.7502540402
193,1668049200000,2022-11-10 12:00,long,0.032892061074771606,0.032092061074771604,268.79508869969186,8375.7502540402,8644.545342739892
194,1668088800000,2022-11-10 23:00,short,0.04291091806705438,0.04211091806705438,364.0297406550561,8644.545342739892,9008.575083394948
195,1668103200000,2022-11-11 03:00,long,-0.027057991717530205,-0.027857991717530204,-250.9608100599654,9008.575083394948,8757.614273334982
196,1668704400000,2022-11-18 02:00,short,0.002516690341975436,0.0017166903419754361,15.034111841780392,8757.614273334982,8772.648385176763
197,1676390400000,2023-02-15 01:00,long,0.13434272850805407,0.13354272850805407,1171.5234015982794,8772.648385176763,9944.171786775041
198,1677157200000,2023-02-23 22:00,short,0.043329983291405805,0.0425299832914058,422.9254599384115,9944.171786775041,10367.097246713452
199,1677513600000,2023-02-28 01:00,long,0.012313213633402098,0.011513213633402098,119.35860535966667,10367.097246713452,10486.455852073119
200,1678384800000,2023-03-10 03:00,short,0.037623098700020785,0.03682309870002078,386.143798854299,10486.455852073119,10872.599650927417
201,1678399200000,2023-03-10 07:00,long,-0.0010080917806096767,-0.0018080917806096767,-19.6586580627015,10872.599650927417,10852.940992864716
202,1682355600000,2023-04-25 02:00,short,-0.08547189548688383,-0.08627189548688383,-936.303791061742,10852.940992864716,9916.637201802974
