trade_no,timestamp,timestamp_kst,direction,net_return,cum_net_return
351,1655470800000,2022-06-17 22:00,short,0.07719669419896882,0.5027924345386546
352,1655499600000,2022-06-18 06:00,long,-0.09933889347284794,0.40345354106580666
353,1655503200000,2022-06-18 07:00,short,0.06931967776242923,0.47277321882823586
354,1655510400000,2022-06-18 09:00,long,-0.07770380822444187,0.39506941060379397
355,1655762400000,2022-06-21 07:00,long,0.016802033969436716,0.41187144457323066
356,1655766000000,2022-06-21 08:00,short,-0.005826553314247062,0.4060448912589836
357,1655841600000,2022-06-22 05:00,long,-0.045775250788019785,0.36026964047096377
358,1656064800000,2022-06-24 19:00,short,-0.02324933508639235,0.3370203053845714
359,1656414000000,2022-06-28 20:00,short,0.041687295979263815,0.3787076013638352
360,1656532800000,2022-06-30 05:00,short,0.07018706555910928,0.44889466692294444
361,1656540000000,2022-06-30 07:00,long,-0.06641888287539185,0.38247578404755256
362,1656637200000,2022-07-01 10:00,long,-0.05757223182648561,0.3249035522210669
363,1656774000000,2022-07-03 00:00,long,-0.010588700344581014,0.3143148518764859
364,1656885600000,2022-07-04 07:00,short,-0.04386484074090378,0.2704500111355821
365,1657011600000,2022-07-05 18:00,short,-0.025117344391596495,0.2453326667439856
366,1657710000000,2022-07-13 20:00,short,0.003939635199354608,0.2492723019433402
367,1657720800000,2022-07-13 23:00,long,0.014838601767064885,0.2641109037104051
368,1657796400000,2022-07-14 20:00,long,0.05127523272750314,0.3153861364379082
369,1657850400000,2022-07-15 11:00,short,-0.010554454314441885,0.3048316821234663
370,1659106800000,2022-07-30 00:00,long,0.022138847100043792,0.32697052922351005
371,1659110400000,2022-07-30 01:00,short,-0.03034258069792459,0.29662794852558544
372,1659578400000,2022-08-04 11:00,long,-0.0038639734282530417,0.2927639750973324
373,1659625200000,2022-08-05 00:00,short,-0.0043792464813169115,0.28838472861601544
374,1659704400000,2022-08-05 22:00,short,-0.008086568078574973,0.28029816053744044
375,1659708000000,2022-08-05 23:00,long,0.001556999013600314,0.28185515955104073
376,1659715200000,2022-08-06 01:00,short,-0.007960936396719331,0.2738942231543214
377,1659891600000,2022-08-08 02:00,long,0.029647598182862025,0.3035418213371834
378,1660129200000,2022-08-10 20:00,short,-0.063118849991017,0.2404229713461664
379,1660381200000,2022-08-13 18:00,short,-0.006471219780108095,0.2339517515660583
380,1660633200000,2022-08-16 16:00,long,-0.0105367494588958,0.2234150021071625
381,1660723200000,2022-08-17 17:00,short,0.01286927504474058,0.2362842771519031
382,1660730400000,2022-08-17 19:00,long,-0.01339496159482909,0.222889315557074
383,1661068800000,2022-08-21 17:00,short,0.0069114130320065085,0.22980072858908052
384,1661076000000,2022-08-21 19:00,long,-0.006984433658850353,0.22281629493023017
385,1661202000000,2022-08-23 06:00,long,0.017890037906355485,0.24070633283658566
386,1661241600000,2022-08-23 17:00,long,-0.003971930282838243,0.23673440255374742
387,1661248800000,2022-08-23 19:00,short,0.005290649240772294,0.24202505179451972
388,1661320800000,2022-08-24 15:00,long,0.012787534629276643,0.25481258642379634
389,1661324400000,2022-08-24 16:00,short,-0.020668404682596096,0.23414418174120025
390,1661392800000,2022-08-25 11:00,long,0.001035139435752753,0.235179321176953
391,1661421600000,2022-08-25 19:00,short,0.010047426279346539,0.24522674745629955
392,1661450400000,2022-08-26 03:00,long,-0.039543891074636496,0.20568285638166306
393,1661702400000,2022-08-29 01:00,long,0.01389510288323228,0.21957795926489534
394,1661706000000,2022-08-29 02:00,short,-0.015186111618800657,0.2043918476460947
395,1661886000000,2022-08-31 04:00,long,0.013778217454229936,0.21817006510032463
396,1661958000000,2022-09-01 00:00,short,0.017243201402146326,0.23541326650247096
397,1661976000000,2022-09-01 05:00,long,-0.006534248766368966,0.228879017736102
398,1662055200000,2022-09-02 03:00,long,0.005558345012184019,0.23443736274828603
399,1662087600000,2022-09-02 12:00,short,0.01306509304141914,0.24750245578970517
400,1662152400000,2022-09-03 06:00,long,-0.012329109498994439,0.23517334629071074
401,1662231600000,2022-09-04 04:00,short,-0.010221241216787557,0.2249521050739232
402,1662282000000,2022-09-04 18:00,long,-0.0018464772391201026,0.2231056278348031
403,1662300000000,2022-09-04 23:00,short,-0.0019595846762655348,0.22114604315853756
404,1662307200000,2022-09-05 01:00,long,-0.0039169954175139795,0.21722904774102358
405,1662314400000,2022-09-05 03:00,short,0.005105992919863489,0.22233504066088708
406,1662321600000,2022-09-05 05:00,long,-0.009033493429038897,0.2133015472318482
407,1662354000000,2022-09-05 14:00,short,-0.004615757760271988,0.2086857894715762
408,1662361200000,2022-09-05 16:00,long,0.007150192298441072,0.21583598177001728
409,1662375600000,2022-09-05 20:00,short,-0.012979469257769027,0.20285651251224826
410,1662382800000,2022-09-05 22:00,long,-0.0018339348570357342,0.20102257765521253
411,1662400800000,2022-09-06 03:00,short,0.03841012011425939,0.23943269776947193
412,1662422400000,2022-09-06 09:00,long,-0.06520626561493967,0.17422643215453226
413,1662429600000,2022-09-06 11:00,short,0.058769052374807805,0.23299548452934007
414,1662436800000,2022-09-06 13:00,long,-0.05384167162245266,0.17915381290688742
415,1662480000000,2022-09-07 01:00,short,0.043000496456233626,0.22215430936312106
416,1662649200000,2022-09-09 00:00,long,0.10349446258810949,0.32564877195123054
417,1662652800000,2022-09-09 01:00,short,-0.11014701040121197,0.21550176155001857
418,1663182000000,2022-09-15 04:00,short,0.00793721436752961,0.2234389759175482
419,1663185600000,2022-09-15 05:00,long,-0.0067292255137283204,0.21670975040381987
420,1663380000000,2022-09-17 11:00,long,0.005911460006485259,0.22262121041030514
421,1663383600000,2022-09-17 12:00,short,-0.0060881168316580855,0.21653309357864706
422,1663509600000,2022-09-18 23:00,short,0.02428720658551811,0.24082030016416517
423,1663516800000,2022-09-19 01:00,long,-0.02801529732839034,0.21280500283577483
424,1663617600000,2022-09-20 05:00,long,-0.02898114031378993,0.1838238625219849
425,1663675200000,2022-09-20 21:00,long,0.005127204718745526,0.18895106724073044
426,1663678800000,2022-09-20 22:00,short,-0.01997676980201288,0.16897429743871756
427,1663776000000,2022-09-22 01:00,short,0.008282850465710557,0.17725714790442812
428,1663819200000,2022-09-22 13:00,long,0.037889242079299244,0.21514638998372737
429,1663923600000,2022-09-23 18:00,short,0.00014522177265843329,0.2152916117563858
430,1664121600000,2022-09-26 01:00,long,0.0021812057846958507,0.21747281754108166
431,1664143200000,2022-09-26 07:00,short,-0.019747755212896043,0.19772506232818562
432,1664157600000,2022-09-26 11:00,long,0.057004050738993416,0.25472911306717905
433,1664161200000,2022-09-26 12:00,short,-0.06602424811083449,0.18870486495634456
434,1664175600000,2022-09-26 16:00,long,0.06638425542608486,0.2550891203824294
435,1664186400000,2022-09-26 19:00,short,-0.059468146678220625,0.1956209737042088
436,1664197200000,2022-09-26 22:00,long,0.052225777216603174,0.247846750920812
437,1664208000000,2022-09-27 01:00,short,-0.004888939680276349,0.24295781124053564
438,1664474400000,2022-09-30 03:00,short,-0.018525878073094002,0.22443193316744164
439,1664478000000,2022-09-30 04:00,long,0.0048989305487924465,0.2293308637162341
440,1664553600000,2022-10-01 01:00,short,0.020841035786846398,0.2501718995030805
441,1664614800000,2022-10-01 18:00,long,-0.004696799501126869,0.24547510000195363
442,1664629200000,2022-10-01 22:00,short,0.008116857933183086,0.2535919579351367
443,1664712000000,2022-10-02 21:00,long,0.003558048951067284,0.257150006886204
444,1664780400000,2022-10-03 16:00,short,-0.04005216598267212,0.21709784090353187
445,1664794800000,2022-10-03 20:00,long,0.037351935852663186,0.25444977675619507
446,1664989200000,2022-10-06 02:00,long,-0.003428166506745244,0.2510216102494498
447,1665064800000,2022-10-06 23:00,short,0.021445053821487228,0.272466664070937
448,1665129600000,2022-10-07 17:00,long,-0.02655186793657158,0.24591479613436543
449,1665388800000,2022-10-10 17:00,short,0.005506932161451284,0.2514217282958167
450,1665396000000,2022-10-10 19:00,long,-0.010028573282294095,0.24139315501352263
451,1665410400000,2022-10-10 23:00,short,0.007551512346561729,0.24894466736008436
452,1665424800000,2022-10-11 03:00,long,-0.013485803820316588,0.23545886353976778
453,1665428400000,2022-10-11 04:00,short,0.010521314521733017,0.2459801780615008
454,1665496800000,2022-10-11 23:00,short,-0.0020900214741378146,0.243890156587363
455,1665500400000,2022-10-12 00:00,long,-0.0012283740332199359,0.24266178255414306
456,1665511200000,2022-10-12 03:00,short,-0.007849178167055637,0.23481260438708743
457,1665673200000,2022-10-14 00:00,long,0.022376367080681272,0.2571889714677687
458,1665986400000,2022-10-17 15:00,long,0.019891573864862535,0.2770805453326312
459,1666101600000,2022-10-18 23:00,short,0.012807999979397433,0.2898885453120286
460,1666126800000,2022-10-19 06:00,long,-0.005591151924627424,0.2842973933874012
461,1666130400000,2022-10-19 07:00,short,0.008207586562130298,0.29250497994953145
462,1666191600000,2022-10-20 00:00,long,-0.002904537455324018,0.2896004424942074
463,1666195200000,2022-10-20 01:00,short,-0.0009095744597587878,0.2886908680344486
464,1666321200000,2022-10-21 12:00,long,0.004877595556664361,0.29356846359111294
465,1666353600000,2022-10-21 21:00,short,-0.01876612239155415,0.27480234119955876
466,1666360800000,2022-10-21 23:00,long,0.012029872412875254,0.286832213612434
467,1666458000000,2022-10-23 02:00,short,-0.0148451417431946,0.27198707186923937
468,1666609200000,2022-10-24 20:00,long,-0.007376694194020294,0.26461037767521906
469,1667311200000,2022-11-01 23:00,short,-0.002536157941328642,0.2620742197338904
470,1667440800000,2022-11-03 11:00,long,0.0008373997894068015,0.26291161952329717
471,1667491200000,2022-11-04 01:00,short,-0.023616011114860978,0.2392956084084362
472,1668088800000,2022-11-10 23:00,long,-0.04558596940437374,0.19370963900406246
473,1668430800000,2022-11-14 22:00,short,-0.013438843698040914,0.18027079530602155
474,1668470400000,2022-11-15 09:00,long,0.014072339203038764,0.19434313450906032
475,1668492000000,2022-11-15 15:00,short,-0.009889739485313553,0.18445339502374677
476,1668690000000,2022-11-17 22:00,short,-0.016271905239887283,0.1681814897838595
477,1668697200000,2022-11-18 00:00,long,0.00806526431005441,0.1762467540939139
478,1668700800000,2022-11-18 01:00,short,-0.0015812335678034631,0.17466552052611045
479,1668704400000,2022-11-18 02:00,long,-0.004872353345726532,0.16979316718038392
480,1668715200000,2022-11-18 05:00,short,0.002532404335721906,0.17232557151610584
481,1668733200000,2022-11-18 10:00,long,-0.012665598367293618,0.15965997314881222
482,1669100400000,2022-11-22 16:00,short,-0.05187597646648388,0.10778399668232835
483,1669122000000,2022-11-22 22:00,long,0.01588003505718474,0.1236640317395131
484,1669730400000,2022-11-29 23:00,short,-0.025812704141093466,0.09785132759841964
485,1671048000000,2022-12-15 05:00,short,0.019323974034671034,0.11717530163309067
486,1671555600000,2022-12-21 02:00,short,-0.0015025001265095198,0.11567280150658116
487,1672174800000,2022-12-28 06:00,long,-0.01115136535587311,0.10452143615070805
488,1672243200000,2022-12-29 01:00,short,-0.003209210411402851,0.1013122257393052
489,1672394400000,2022-12-30 19:00,long,0.003633567748372447,0.10494579348767766
490,1672434000000,2022-12-31 06:00,short,0.0014856177952533808,0.10643141128293104
491,1672437600000,2022-12-31 07:00,long,-0.005184576182764888,0.10124683510016616
492,1674345600000,2023-01-22 09:00,short,0.005185576923076996,0.10643241202324316
493,1674507600000,2023-01-24 06:00,long,-0.004996810858650091,0.10143560116459308
494,1674684000000,2023-01-26 07:00,short,-0.005305006412315105,0.09613059475227798
495,1674831600000,2023-01-28 00:00,long,0.0002486581744209022,0.09637925292669888
496,1676836800000,2023-02-20 05:00,long,0.01208924352221632,0.10846849644891521
497,1676970000000,2023-02-21 18:00,short,0.02790396690516086,0.13637246335407607
498,1677110400000,2023-02-23 09:00,long,-0.008902770484363364,0.12746969286971271
499,1677117600000,2023-02-23 11:00,short,0.023323750435805504,0.15079344330551822
500,1677121200000,2023-02-23 12:00,long,-0.021177230357614183,0.12961621294790404
501,1677164400000,2023-02-24 00:00,short,0.02401249647549766,0.1536287094234017
502,1677369600000,2023-02-26 09:00,long,0.0166953381139773,0.170324047537379
503,1677513600000,2023-02-28 01:00,short,-0.0030686732960917055,0.1672553742412873
504,1677542400000,2023-02-28 09:00,long,-0.017516445951225566,0.14973892829006175
505,1677978000000,2023-03-05 10:00,short,0.007973309642443272,0.15771223793250502
506,1677981600000,2023-03-05 11:00,long,0.0005285648145042738,0.1582408027470093
507,1678201200000,2023-03-08 00:00,short,0.0075434714128560735,0.16578427415986538
508,1678204800000,2023-03-08 01:00,long,-0.00607137705175873,0.15971289710810666
509,1678521600000,2023-03-11 17:00,short,-0.014543822127055605,0.14516907498105106
510,1678525200000,2023-03-11 18:00,long,0.011093017511511505,0.15626209249256257
511,1678964400000,2023-03-16 20:00,long,0.08030280475496912,0.23656489724753169
512,1679421600000,2023-03-22 03:00,short,0.0007155800562471899,0.23728047730377888
513,1682348400000,2023-04-25 00:00,short,-0.003574571565412387,0.2337059057383665
514,1682355600000,2023-04-25 02:00,long,0.00672885849433782,0.24043476423270432
515,1682557200000,2023-04-27 10:00,long,0.02703692728238263,0.26747169151508693
516,1682575200000,2023-04-27 15:00,long,0.024804641080597236,0.29227633259568414
517,1682874000000,2023-05-01 02:00,short,0.04714708636372058,0.3394234189594047
518,1683118800000,2023-05-03 22:00,short,-0.015941550933476243,0.32348186802592843
519,1683136800000,2023-05-04 03:00,long,0.012257518191657013,0.3357393862175854
520,1683140400000,2023-05-04 04:00,short,-0.02004859502206111,0.3156907911955243
521,1683147600000,2023-05-04 06:00,long,-0.0036571873308300687,0.3120336038646942
522,1683738000000,2023-05-11 02:00,short,0.022443661523055238,0.3344772653877494
523,1683745200000,2023-05-11 04:00,long,-0.03079788594587671,0.3036793794418727
524,1683828000000,2023-05-12 03:00,short,0.022889266323263182,0.32656864576513583
525,1683925200000,2023-05-13 06:00,short,-0.005159620047521995,0.3214090257176138
526,1685019600000,2023-05-25 22:00,long,0.008204713226479888,0.3296137389440937
527,1685613600000,2023-06-01 19:00,long,0.007844304200550845,0.3374580431446445
528,1685617200000,2023-06-01 20:00,short,-0.01025217234299589,0.3272058708016486
529,1686067200000,2023-06-07 01:00,short,0.00019443382745056926,0.32740030462909914
530,1686319200000,2023-06-09 23:00,long,-0.03654161500959816,0.29085868961950095
531,1686459600000,2023-06-11 14:00,short,0.0008008465493616563,0.2916595361688626
532,1686564000000,2023-06-12 19:00,long,0.006570207486944391,0.29822974365580696
533,1686578400000,2023-06-12 23:00,short,-0.008489338317307337,0.2897404053384996
534,1686769200000,2023-06-15 04:00,long,-0.017823975496613163,0.2719164298418864
535,1688144400000,2023-07-01 02:00,long,0.0015019148193144102,0.2734183446612008
536,1689026400000,2023-07-11 07:00,short,-0.00857102522449713,0.26484731943670364
537,1689595200000,2023-07-17 21:00,long,-0.014884157145010212,0.24996316229169344
538,1689861600000,2023-07-20 23:00,short,-0.003417963802197476,0.24654519848949596
539,1690934400000,2023-08-02 09:00,long,-0.02274938292516435,0.22379581556433162
540,1690984800000,2023-08-02 23:00,short,-0.0034655412159310998,0.22033027434840052
541,1690999200000,2023-08-03 03:00,long,0.004313375704248968,0.2246436500526495
542,1691172000000,2023-08-05 03:00,short,-0.0024746291954028435,0.22216902085724666
543,1691431200000,2023-08-08 03:00,long,0.024379961248373185,0.24654898210561985
544,1692036000000,2023-08-15 03:00,short,-0.0009228377569142403,0.2456261443487056
545,1692133200000,2023-08-16 06:00,long,-0.010889411764705903,0.2347367325839997
546,1692626400000,2023-08-21 23:00,short,0.0035596270948143,0.23829635967881402
547,1692752400000,2023-08-23 10:00,long,0.011121931322147694,0.24941829100096172
548,1693670400000,2023-09-03 01:00,long,-0.0013918842228038734,0.24802640677815785
549,1694167200000,2023-09-08 19:00,short,-0.002233622318012251,0.2457927844601456
550,1694174400000,2023-09-08 21:00,long,-0.0008851319060840572,0.24490765255406155
551,1695114000000,2023-09-19 18:00,long,-0.011361658213310344,0.2335459943407512
552,1695121200000,2023-09-19 20:00,short,0.0035164065731444713,0.2370624009138957
553,1695243600000,2023-09-21 06:00,long,-0.0213951048835028,0.2156672960303929
554,1695823200000,2023-09-27 23:00,short,-0.02676877414186127,0.18889852188853162
555,1696518000000,2023-10-06 00:00,short,-0.012321944445955113,0.17657657744257652
556,1696600800000,2023-10-06 23:00,long,0.009378043421255056,0.18595462086383158
557,1697238000000,2023-10-14 08:00,short,-0.001351591509217797,0.18460302935461378
558,1698847200000,2023-11-01 23:00,short,-0.024225679782645313,0.16037734957196847
559,1699225200000,2023-11-06 08:00,long,-0.0011281078590391395,0.15924924171292934
560,1700582400000,2023-11-22 01:00,long,-0.020342596585162662,0.13890664512776668
561,1700845200000,2023-11-25 02:00,short,0.0017988329021752189,0.1407054780299419
562,1703509200000,2023-12-25 22:00,long,-0.021772127609637513,0.1189333504203044
563,1704988800000,2024-01-12 01:00,short,0.05442891849350764,0.17336226891381204
564,1705215600000,2024-01-14 16:00,long,-0.006052903578511603,0.16730936533530044
565,1705356000000,2024-01-16 07:00,short,-0.01539900241713874,0.1519103629181617
566,1705395600000,2024-01-16 18:00,long,-0.008352267714869388,0.14355809520329232
567,1705413600000,2024-01-16 23:00,short,-0.007114253934956771,0.13644384126833556
568,1705593600000,2024-01-19 01:00,short,0.034399683169450544,0.1708435244377861
569,1705683600000,2024-01-20 02:00,short,-0.011531274642625133,0.15931224979516098
570,1705690800000,2024-01-20 04:00,long,-0.0054116385900194516,0.15390061120514154
571,1706187600000,2024-01-25 22:00,short,-0.02813449815569777,0.12576611304944377
572,1706418000000,2024-01-28 14:00,long,-0.009221211190467015,0.11654490185897676
573,1706882400000,2024-02-02 23:00,short,-0.006682483595796462,0.1098624182631803
574,1706886000000,2024-02-03 00:00,long,-0.002560483855088979,0.10730193440809133
575,1707145200000,2024-02-06 00:00,short,-0.013977817262753022,0.09332411714533831
576,1709629200000,2024-03-05 18:00,long,-0.0017528719757040393,0.09157124516963427
577,1709654400000,2024-03-06 01:00,short,-0.027142032245911805,0.06442921292372247
578,1709913600000,2024-03-09 01:00,short,-0.0043652119512616935,0.06006400097246078
579,1709920800000,2024-03-09 03:00,long,-0.005694395407425645,0.05436960556503513
580,1709935200000,2024-03-09 07:00,short,-0.0027151772673728917,0.05165442829766224
581,1710032400000,2024-03-10 10:00,long,-0.011187337589195967,0.04046709070846627
582,1710392400000,2024-03-14 14:00,short,0.07577909713952316,0.11624618784798943
583,1710396000000,2024-03-14 15:00,long,-0.0696922245000717,0.046553963347917726
584,1710777600000,2024-03-19 01:00,long,-0.03217301068691145,0.014380952661006273
585,1710781200000,2024-03-19 02:00,short,0.03792638813418727,0.052307340795193544
586,1710932400000,2024-03-20 20:00,short,-0.058831669837645297,-0.006524329042451753
587,1710939600000,2024-03-20 22:00,long,0.048575983681205324,0.04205165463875357
588,1711238400000,2024-03-24 09:00,short,-0.03260046451508978,0.009451190123663793
589,1711270800000,2024-03-24 18:00,long,0.029589391496419284,0.03904058162008307
590,1712300400000,2024-04-05 16:00,long,0.016415203498954558,0.055455785119037634
591,1712307600000,2024-04-05 18:00,short,-0.01676093377156471,0.03869485134747293
592,1712325600000,2024-04-05 23:00,long,-0.003612027615666013,0.03508282373180691
593,1712757600000,2024-04-10 23:00,long,0.015925825183129707,0.051008648914936616
594,1712844000000,2024-04-11 23:00,short,0.006448310050861128,0.05745695896579774
595,1713031200000,2024-04-14 03:00,short,0.0389185319644614,0.09637549093025914
596,1713193200000,2024-04-16 00:00,short,0.04113885054015811,0.13751434147041725
597,1713445200000,2024-04-18 22:00,short,-0.03902745149522855,0.0984868899751887
598,1713499200000,2024-04-19 13:00,long,0.026515141953558887,0.1250020319287476
599,1713603600000,2024-04-20 18:00,short,-0.022190130187445065,0.10281190174130253
600,1713754800000,2024-04-22 12:00,long,0.007964311033671257,0.11077621277497379
601,1713762000000,2024-04-22 14:00,short,-0.0036895432484652427,0.10708666952650855
602,1713888000000,2024-04-24 01:00,short,0.02918212137226908,0.13626879089877764
603,1714446000000,2024-04-30 12:00,long,-0.053689153306711736,0.08257963759206591
604,1714651200000,2024-05-02 21:00,long,0.03445966642526734,0.11703930401733326
605,1715263200000,2024-05-09 23:00,short,0.0068975864452145656,0.12393689046254783
606,1715266800000,2024-05-10 00:00,long,-0.018311662496648038,0.10562522796589979
607,1715443200000,2024-05-12 01:00,long,0.003273573083321902,0.1088988010492217
608,1715450400000,2024-05-12 03:00,short,-0.003699893234916684,0.10519890781430502
609,1716890400000,2024-05-28 19:00,long,-0.009673680843327514,0.09552522697097751
610,1717156800000,2024-05-31 21:00,long,-0.01423821817025781,0.0812870088007197
611,1717164000000,2024-05-31 23:00,short,-0.0059337326236484685,0.07535327617707124
612,1717333200000,2024-06-02 22:00,short,-0.026211027324622858,0.04914224885244839
613,1717358400000,2024-06-03 05:00,long,0.01941936745928965,0.06856161631173804
614,1717426800000,2024-06-04 00:00,short,-0.016480609231172758,0.05208100708056529
615,1717430400000,2024-06-04 01:00,long,0.02492613086607234,0.07700713794663763
616,1717768800000,2024-06-07 23:00,long,-0.028353614373949208,0.04865352357268843
617,1718233200000,2024-06-13 08:00,short,0.020540424830496364,0.0691939484031848
618,1718254800000,2024-06-13 14:00,long,-0.007353224418713977,0.06184072398447082
619,1718618400000,2024-06-17 19:00,short,0.006486729542988812,0.06832745352745963
620,1718654400000,2024-06-18 05:00,short,0.02038580552536298,0.08871325905282261
621,1718881200000,2024-06-20 20:00,long,-0.03742129557354144,0.05129196347928117
622,1718888400000,2024-06-20 22:00,short,0.024117278530759314,0.07540924201004048
623,1718982000000,2024-06-22 00:00,long,0.008976083235737198,0.08438532524577769
624,1718985600000,2024-06-22 01:00,short,-0.011686766776493584,0.07269855846928411
625,1719306000000,2024-06-25 18:00,short,0.001415345578458039,0.07411390404774215
626,1719309600000,2024-06-25 19:00,long,-0.0014050400981764125,0.07270886394956574
627,1719334800000,2024-06-26 02:00,short,0.002003653720223509,0.07471251766978926
628,1719414000000,2024-06-27 00:00,long,0.0019374247513709538,0.07664994242116022
629,1719504000000,2024-06-28 01:00,short,0.014705607610519223,0.09135555003167944
630,1719842400000,2024-07-01 23:00,long,-0.014288382086473627,0.07706716794520582
631,1719946800000,2024-07-03 04:00,long,-0.035689978015772096,0.041377189929433726
632,1720436400000,2024-07-08 20:00,short,-0.005773517463768618,0.03560367246566511
633,1720706400000,2024-07-11 23:00,short,0.0014858346447244272,0.03708950711038953
634,1720821600000,2024-07-13 07:00,long,0.0250468080170291,0.06213631512741863
635,1721109600000,2024-07-16 15:00,short,-0.04106080037696889,0.02107551475044974
636,1721127600000,2024-07-16 20:00,long,0.015599944396318977,0.036675459146768716
637,1721750400000,2024-07-24 01:00,short,-0.007114631880320887,0.029560827266447827
638,1722279600000,2024-07-30 04:00,long,-0.02083571118080971,0.008725116085638116
639,1722564000000,2024-08-02 11:00,short,0.04403902174784382,0.05276413783348194
640,1722571200000,2024-08-02 13:00,long,-0.046770756874956,0.005993380958525939
641,1722610800000,2024-08-03 00:00,short,0.039084613719633364,0.0450779946781593
642,1722902400000,2024-08-06 09:00,short,-0.010009233241748605,0.035068761436410696
643,1723042800000,2024-08-08 00:00,short,-0.061915811120947996,-0.0268470496845373
644,1723086000000,2024-08-08 12:00,long,0.07196065362600015,0.045113603941462854
645,1723093200000,2024-08-08 14:00,short,-0.07055406084659585,-0.025440456905132997
646,1723100400000,2024-08-08 16:00,long,0.06143373144480271,0.03599327453966971
647,1723464000000,2024-08-12 21:00,long,-0.010658752158383944,0.025334522381285765
648,1723471200000,2024-08-12 23:00,short,0.00825019492407888,0.03358471730536464
649,1723474800000,2024-08-13 00:00,long,-0.010711154294791836,0.022873563010572806
650,1723478400000,2024-08-13 01:00,short,-0.026428948638834802,-0.0035553856282619957
651,1723726800000,2024-08-15 22:00,long,-0.021407737924285162,-0.024963123552547158
652,1723744800000,2024-08-16 03:00,short,-0.0275236901130643,-0.05248681366561146
653,1723762800000,2024-08-16 08:00,long,0.022261854729773625,-0.030224958935837837
654,1723773600000,2024-08-16 11:00,short,-0.018143084838612242,-0.04836804377445008
655,1724180400000,2024-08-21 04:00,long,0.03374384187583281,-0.014624201898617267
656,1724252400000,2024-08-22 00:00,short,-0.011831075592842888,-0.026455277491460157
657,1724256000000,2024-08-22 01:00,long,0.00592076114080955,-0.02053451635065061
658,1724400000000,2024-08-23 17:00,short,-0.05162445306799155,-0.07215896941864217
659,1724418000000,2024-08-23 22:00,long,0.05078014626838492,-0.02137882315025725
660,1725015600000,2024-08-30 20:00,long,-0.005735909796290439,-0.02711473294654769
661,1725098400000,2024-08-31 19:00,short,0.019583118041935046,-0.007531614904612644
662,1725105600000,2024-08-31 21:00,long,-0.02146185187720182,-0.028993466781814463
663,1725213600000,2024-09-02 03:00,short,0.00037422348703344333,-0.028619243294781018
664,1725274800000,2024-09-02 20:00,long,0.010629178231294967,-0.01799006506348605
665,1725372000000,2024-09-03 23:00,short,0.003506150864305969,-0.014483914199180081
666,1725462000000,2024-09-05 00:00,long,-0.035515628489059405,-0.04999954268823949
667,1725530400000,2024-09-05 19:00,short,0.010026793319720695,-0.039972749368518794
668,1725613200000,2024-09-06 18:00,long,-0.028375379304844326,-0.06834812867336312
669,1725616800000,2024-09-06 19:00,short,0.03177240265086958,-0.036575726022493545
670,1725620400000,2024-09-06 20:00,long,-0.03220891281439029,-0.06878463883688384
671,1725735600000,2024-09-08 04:00,short,0.0010823373703709124,-0.06770230146651292
672,1725775200000,2024-09-08 15:00,long,0.008557218590263949,-0.05914508287624897
673,1725829200000,2024-09-09 06:00,short,-0.056446475162713484,-0.11559155803896246
674,1725840000000,2024-09-09 09:00,long,0.03413710866122268,-0.08145444937773977
675,1725987600000,2024-09-11 02:00,long,0.008307632392071352,-0.07314681698566841
676,1726228800000,2024-09-13 21:00,short,-0.035564520045238225,-0.10871133703090663
677,1726236000000,2024-09-13 23:00,long,0.025407299430131005,-0.08330403760077562
678,1726689600000,2024-09-19 05:00,short,-0.047637742751786095,-0.1309417803525617
679,1727902800000,2024-10-03 06:00,long,-0.0020742948422299615,-0.13301607519479167
680,1727960400000,2024-10-03 22:00,short,-0.02281522587087612,-0.15583130106566778
681,1728050400000,2024-10-04 23:00,short,-0.01773776968854177,-0.17356907075420955
682,1728054000000,2024-10-05 00:00,long,0.004308978325669033,-0.1692600924285405
683,1728316800000,2024-10-08 01:00,short,0.019244216798776106,-0.1500158756297644
684,1728496800000,2024-10-10 03:00,long,-0.03019655531583074,-0.18021243094559514
685,1728612000000,2024-10-11 11:00,short,-0.03380544805436667,-0.2140178789999618
686,1729008000000,2024-10-16 01:00,long,0.013672674742802338,-0.20034520425715946
687,1730476800000,2024-11-02 01:00,short,0.006470578984958642,-0.1938746252722008
688,1730480400000,2024-11-02 02:00,long,-0.00729880008388315,-0.20117342535608396
689,1731949200000,2024-11-19 02:00,short,-0.01289486541513849,-0.21406829077122244
690,1731960000000,2024-11-19 05:00,long,0.00879364888624048,-0.20527464188498196
691,1731967200000,2024-11-19 07:00,short,-0.006107891104953999,-0.21138253298993595
692,1732028400000,2024-11-20 00:00,long,0.02405502766387504,-0.1873275053260609
693,1733238000000,2024-12-04 00:00,long,0.0012967332707311215,-0.18603077205532978
694,1733245200000,2024-12-04 02:00,short,0.0036379939391886448,-0.18239277811614113
695,1733335200000,2024-12-05 03:00,long,0.04250268593055053,-0.1398900921855906
696,1733734800000,2024-12-09 18:00,short,0.011637448872520295,-0.1282526433130703
697,1734109200000,2024-12-14 02:00,long,-0.006348774102902221,-0.1346014174159725
698,1735596000000,2024-12-31 07:00,short,-0.006913321390113225,-0.14151473880608573
699,1736445600000,2025-01-10 03:00,short,-0.02079917167649978,-0.1623139104825855
700,1736524800000,2025-01-11 01:00,long,0.008496091248558902,-0.1538178192340266
