trade_no,timestamp,timestamp_kst,direction,net_return,cum_net_return
99,1635606000000,2021-10-31 00:00,long,0.004262116905548919,-0.009666885587022993
100,1635649200000,2021-10-31 12:00,short,0.003966422813548998,-0.005700462773473995
101,1635732000000,2021-11-01 11:00,short,-0.008153488581543388,-0.013853951355017383
102,1635858000000,2021-11-02 22:00,short,-0.0014347736913510093,-0.015288725046368393
103,1635933600000,2021-11-03 19:00,long,-0.019010242636239936,-0.03429896768260833
104,1635962400000,2021-11-04 03:00,short,0.0023741150552476727,-0.03192485262736066
105,1635966000000,2021-11-04 04:00,long,-0.0007373802984272697,-0.03266223292578793
106,1636030800000,2021-11-04 22:00,long,-0.02154577877878303,-0.05420801170457096
107,1636038000000,2021-11-05 00:00,short,-0.003594954179112352,-0.05780296588368331
108,1636124400000,2021-11-06 00:00,short,-0.006273290297267619,-0.06407625618095093
109,1636200000000,2021-11-06 21:00,long,0.005131074183896489,-0.058945181997054445
110,1636246800000,2021-11-07 10:00,short,-0.0026213904449404516,-0.0615665724419949
111,1636250400000,2021-11-07 11:00,long,-0.0027603006439846692,-0.06432687308597956
112,1636300800000,2021-11-08 01:00,long,0.009170097921755183,-0.05515677516422438
113,1636412400000,2021-11-09 08:00,short,-0.01410012510473222,-0.0692569002689566
114,1636416000000,2021-11-09 09:00,long,0.010152599105130245,-0.05910430116382636
115,1636646400000,2021-11-12 01:00,short,0.003370124167386491,-0.05573417699643987
116,1636664400000,2021-11-12 06:00,short,-0.0034515797033821453,-0.05918575669982202
117,1636686000000,2021-11-12 12:00,short,0.005272813789733788,-0.05391294291008823
118,1636725600000,2021-11-12 23:00,long,0.006039480837343536,-0.0478734620727447
119,1636729200000,2021-11-13 00:00,short,-0.011423574606161146,-0.059297036678905846
120,1636743600000,2021-11-13 04:00,long,0.004817792286265688,-0.05447924439264016
121,1636747200000,2021-11-13 05:00,short,-0.003674484260189991,-0.05815372865283015
122,1636819200000,2021-11-14 01:00,short,0.003106549576458973,-0.05504717907637118
123,1636855200000,2021-11-14 11:00,short,-0.0023101873478089444,-0.05735736642418013
124,1636873200000,2021-11-14 16:00,short,0.003193460802671822,-0.05416390562150831
125,1637028000000,2021-11-16 11:00,short,0.01005574520488286,-0.04410816041662545
126,1637056800000,2021-11-16 19:00,long,0.012424010260508123,-0.03168415015611733
127,1637060400000,2021-11-16 20:00,short,-0.0029678527762576393,-0.03465200293237497
128,1637067600000,2021-11-16 22:00,long,0.00037103115983119284,-0.03428097177254378
129,1637071200000,2021-11-16 23:00,short,0.014291863517060488,-0.019989108255483293
130,1637078400000,2021-11-17 01:00,long,-0.01632034212608455,-0.03630945038156784
131,1637096400000,2021-11-17 06:00,short,0.018557612134127013,-0.017751838247440827
132,1637118000000,2021-11-17 12:00,long,0.011031972811406244,-0.006719865436034584
133,1637146800000,2021-11-17 20:00,long,-0.017218579146888045,-0.02393844458292263
134,1637157600000,2021-11-17 23:00,short,-0.01351565334101088,-0.03745409792393351
135,1637168400000,2021-11-18 02:00,long,-0.0028645347109981004,-0.040318632634931614
