trade_no,timestamp,timestamp_kst,direction,gross_return,size,cost,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp
155,1665064800000,2022-10-06 23:00,short,0.02517808922787701,1.8,0.00055,0.04433056061017862,421.9540310465453,9518.355401751034,9940.30943279758,tp,1665147000000
156,1665316800000,2022-10-09 21:00,long,-0.013558468648288913,1.8,0.00055,-0.025395243566920044,-252.43657917644737,9940.30943279758,9687.872853621133,sl,1665390300000
157,1665428400000,2022-10-11 04:00,short,0.011787338503309819,1.8,0.00055,0.020227209305957672,195.9586319397001,9687.872853621133,9883.831485560833,timeout,1665514800000
158,1665500400000,2022-10-12 00:00,long,0.0029204058103469155,1.8,0.00055,0.004266730458624447,42.171644847353726,9883.831485560833,9926.003130408188,timeout,1665586800000
159,1665572400000,2022-10-12 20:00,short,0.02507778030297092,1.8,0.00055,0.04415000454534766,438.2330833246566,9926.003130408188,10364.236213732844,tp,1665657000000
160,1666000800000,2022-10-17 19:00,long,0.009588520654087107,1.8,0.00055,0.01626933717735679,168.61925354699133,10364.236213732844,10532.855467279835,timeout,1666087200000
161,1666130400000,2022-10-19 07:00,short,0.004294865636141343,1.8,0.00055,0.006740758145054418,70.9994312817475,10532.855467279835,10603.854898561582,timeout,1666216800000
162,1666191600000,2022-10-20 00:00,long,-0.010307204856349506,1.8,0.00055,-0.019542968741429113,-207.23080482123896,10603.854898561582,10396.624093740342,sl,1666227600000
163,1666360800000,2022-10-21 23:00,long,0.008913868498115596,1.8,0.00055,0.015054963296608074,156.52079413989202,10396.624093740342,10553.144887880233,timeout,1666447200000
164,1666458000000,2022-10-23 02:00,short,0.0006568675238962651,1.8,0.00055,0.0001923615430132772,2.03001923427532,10553.144887880233,10555.174907114508,timeout,1666544400000
165,1666627200000,2022-10-25 01:00,long,0.025177441882762608,1.8,0.00055,0.044329395388972695,467.9045218572422,10555.174907114508,11023.07942897175,tp,1666713000000
166,1667415600000,2022-11-03 04:00,short,0.011281612706169786,1.8,0.00055,0.019316902871105615,212.93175466992966,11023.07942897175,11236.01118364168,timeout,1667502000000
167,1667491200000,2022-11-04 01:00,short,-0.011338030776065322,1.8,0.00055,-0.021398455396917582,-240.43328415242362,11236.01118364168,10995.577899489257,sl,1667541600000
168,1668088800000,2022-11-10 23:00,long,0.027231723252561624,0.5243505110348807,0.00055,0.013990575222771947,153.8344597206532,10995.577899489257,11149.41235920991,tp,1668098400000
169,1668430800000,2022-11-14 22:00,short,-0.011750097520449643,0.9941913246022258,0.00055,-0.012228650246592384,-136.34226419581245,11149.41235920991,11013.070095014096,sl,1668431700000
170,1669100400000,2022-11-22 16:00,short,-0.010223895636930047,1.8,0.00055,-0.019393012146474087,-213.5766021225789,11013.070095014096,10799.493492891517,sl,1669114500000
171,1671048000000,2022-12-15 05:00,short,0.025334251852268452,1.8,0.00055,0.04461165333408322,481.7832598885639,10799.493492891517,11281.27675278008,tp,1671129900000
172,1672416000000,2022-12-31 01:00,long,0.001267377403867842,1.8,0.00055,0.0012912793269621156,14.567279452603223,11281.27675278008,11295.844032232684,timeout,1672502400000
173,1677121200000,2023-02-23 12:00,long,-0.010343319261482131,1.8,0.00055,-0.019607974670667837,-221.4886236678329,11295.844032232684,11074.355408564852,sl,1677134100000
174,1677164400000,2023-02-24 00:00,short,0.009200850526789317,1.4469039223510178,0.00055,0.012516949558883831,138.6171480461586,11074.355408564852,11212.97255661101,timeout,1677250800000
175,1677369600000,2023-02-26 09:00,long,0.017131704027441907,1.8,0.00055,0.029847067249395433,334.67434596279423,11212.97255661101,11547.646902573804,timeout,1677456000000
176,1677513600000,2023-02-28 01:00,short,0.0005902623694998832,1.8,0.00055,7.247226509978985e-05,0.8368841276020959,11547.646902573804,11548.483786701407,timeout,1677600000000
177,1677981600000,2023-03-05 11:00,long,-0.014858137110145608,1.8,0.00055,-0.027734646798262097,-320.2931188796199,11548.483786701407,11228.190667821787,sl,1677983700000
178,1683036000000,2023-05-02 23:00,long,0.026542271719854238,1.8,0.00055,0.04678608909573763,525.3231289686399,11228.190667821787,11753.513796790427,tp,1683053400000
179,1683118800000,2023-05-03 22:00,short,-0.010374841539677382,1.8,0.00055,-0.01966471477141929,-231.1294963758251,11753.513796790427,11522.384300414602,sl,1683134700000
180,1685016000000,2023-05-25 21:00,short,-0.0065086855384310915,1.8,0.00055,-0.012705633969175964,-146.3991973732476,11522.384300414602,11375.985103041354,timeout,1685102400000
181,1686067200000,2023-06-07 01:00,short,-0.012815234272517184,1.3891906346795637,0.00055,-0.018566858281679203,-211.2163032226626,11375.985103041354,11164.768799818692,sl,1686071400000
182,1686150000000,2023-06-08 00:00,short,-0.011465784176381666,1.425224365889177,0.00055,-0.017125188383444765,-191.19876895450162,11164.768799818692,10973.57003086419,sl,1686151800000
183,1686578400000,2023-06-12 23:00,short,-0.012800639449948692,1.8,0.00055,-0.024031151009907648,-263.7075185294943,10973.57003086419,10709.862512334696,sl,1686623700000
184,1686769200000,2023-06-15 04:00,long,-0.018468730156585678,1.8,0.00055,-0.03423371428185422,-366.6383732452074,10709.862512334696,10343.224139089489,sl,1686773100000
185,1689026400000,2023-07-11 07:00,short,-0.01004267392393432,1.8,0.00055,-0.019066813063081778,-197.21232112957424,10343.224139089489,10146.011817959914,sl,1689040200000
186,1690934400000,2023-08-02 09:00,long,-0.010197189456503608,1.8,0.00055,-0.019344941021706495,-196.27400022397163,10146.011817959914,9949.737817735942,sl,1690983000000
187,1690984800000,2023-08-02 23:00,short,0.006113794141712758,1.8,0.00055,0.010014829455082966,99.64492736741482,9949.737817735942,10049.382745103358,timeout,1691071200000
188,1692036000000,2023-08-15 03:00,short,0.004614358157719933,1.8,0.00055,0.007315844683895881,73.51972333219939,10049.382745103358,10122.902468435557,timeout,1692122400000
189,1692626400000,2023-08-21 23:00,short,0.003645808374624915,1.8,0.00055,0.005572455074324847,56.40941922712924,10122.902468435557,10179.311887662687,timeout,1692712800000
190,1692802800000,2023-08-24 00:00,long,0.02519890589759588,1.8,0.00055,0.044368030615672585,451.636021478298,10179.311887662687,10630.947909140985,tp,1692819600000
191,1692975600000,2023-08-26 00:00,short,-0.010030719319877646,1.8,0.00055,-0.019045294775779764,-202.46953667554962,10630.947909140985,10428.478372465435,sl,1693020600000
192,1696518000000,2023-10-06 00:00,short,0.025529357688228504,1.8,0.00055,0.044962843838811314,468.89404453758453,10428.478372465435,10897.37241700302,tp,1696597200000
193,1696600800000,2023-10-06 23:00,long,0.015687401862765293,1.8,0.00055,0.027247323352977526,296.92422994389955,10897.37241700302,11194.29664694692,timeout,1696687200000
194,1699225200000,2023-11-06 08:00,long,-0.011535854510109744,1.8,0.00055,-0.021754538118197542,-243.52675311241768,11194.29664694692,10950.769893834502,sl,1699248300000
195,1700582400000,2023-11-22 01:00,long,-0.010384081168405501,1.8,0.00055,-0.019681346103129903,-215.52589237629195,10950.769893834502,10735.24400145821,sl,1700605800000
196,1702915200000,2023-12-19 01:00,short,-0.011277208594486332,1.8,0.00055,-0.0212889754700754,-228.5423462123179,10735.24400145821,10506.701655245892,sl,1702929600000
197,1705215600000,2024-01-14 16:00,long,-0.010999177272711491,1.8,0.00055,-0.020788519090880687,-218.41876794226692,10506.701655245892,10288.282887303625,sl,1705262700000
198,1705413600000,2024-01-16 23:00,short,-0.010757747528018058,1.8,0.00055,-0.020353945550432507,-209.40714969562453,10288.282887303625,10078.875737608001,sl,1705421100000
199,1705593600000,2024-01-19 01:00,short,0.029308007020303672,1.8,0.00055,0.05176441263654662,521.7270825940187,10078.875737608001,10600.60282020202,tp,1705601400000
200,1706263200000,2024-01-26 19:00,short,-0.013175108971520855,1.8,0.00055,-0.024705196148737542,-261.8899719679513,10600.60282020202,10338.712848234069,sl,1706265600000
201,1706414400000,2024-01-28 13:00,short,-0.012066529356795419,1.8,0.00055,-0.022709752842231756,-234.78961349020162,10338.712848234069,10103.923234743866,sl,1706418000000
202,1707145200000,2024-02-06 00:00,short,0.0035981375166813656,1.8,0.00055,0.0054866475300264575,55.43666545948437,10103.923234743866,10159.359900203352,timeout,1707231600000
203,1709654400000,2024-03-06 01:00,short,0.02715991991037381,1.0904233087995805,0.00055,0.029016076915561646,294.78476827717316,10159.359900203352,10454.144668480525,tp,1709658300000
204,1709920800000,2024-03-09 03:00,long,-0.001986711852901224,1.8,0.00055,-0.004566081335222204,-47.73447484646164,10454.144668480525,10406.410193634063,timeout,1710007200000
205,1710777600000,2024-03-19 01:00,long,-0.011350652062674604,1.5288160782731515,0.00055,-0.018193908215351478,-189.33327191427614,10406.410193634063,10217.076921719787,sl,1710781500000
206,1711238400000,2024-03-24 09:00,short,-0.010664594902180191,1.8,0.00055,-0.020186270823924345,-206.2446817707029,10217.076921719787,10010.832239949084,sl,1711267800000
207,1712163600000,2024-04-04 02:00,long,-0.010451287058044212,1.8,0.00055,-0.019802316704479583,-198.2376704908865,10010.832239949084,9812.594569458199,sl,1712178300000
208,1712318400000,2024-04-05 21:00,short,-0.012524380709329375,1.6235063720357799,0.00055,-0.02122634039201792,-208.28547246018627,9812.594569458199,9604.309096998013,sl,1712324700000
209,1712757600000,2024-04-10 23:00,long,0.026177068858317165,1.8,0.00055,0.046128723944970904,443.0345230175941,9604.309096998013,10047.343620015607,tp,1712769600000
210,1713031200000,2024-04-14 03:00,short,0.04216863403625648,1.5435303552347115,0.00055,0.06423962497836641,645.437586178585,10047.343620015607,10692.781206194191,tp,1713038100000
