trade_no,timestamp,timestamp_kst,direction,gross_return,size,cost,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp
189,1692626400000,2023-08-21 23:00,short,0.003645808374624915,1.8,0.00039999999999999996,0.0058424550743248465,72.2622254341093,12368.469164901522,12440.731390335632,timeout,1692712800000
190,1692802800000,2023-08-24 00:00,long,0.02519890589759588,1.8,0.00039999999999999996,0.044638030615672585,555.3297486831609,12440.731390335632,12996.061139018793,tp,1692819600000
191,1692975600000,2023-08-26 00:00,short,-0.008726067675416616,1.8,0.00039999999999999996,-0.016426921815749906,-213.48528024336738,12996.061139018793,12782.575858775426,timeout,1693062000000
192,1696518000000,2023-10-06 00:00,short,0.025529357688228504,1.8,0.00039999999999999996,0.045232843838811314,578.1922576777483,12782.575858775426,13360.768116453175,tp,1696597200000
193,1696600800000,2023-10-06 23:00,long,0.015687401862765293,1.8,0.00039999999999999996,0.02751732335297753,367.65257650459455,13360.768116453175,13728.42069295777,timeout,1696687200000
194,1699225200000,2023-11-06 08:00,long,-0.012209418816317097,1.8,0.00039999999999999996,-0.022696953869370772,-311.59333116737764,13728.42069295777,13416.827361790392,sl,1699248600000
195,1700582400000,2023-11-22 01:00,long,-0.013958596215044472,1.8,0.00039999999999999996,-0.02584547318708005,-346.76425183483553,13416.827361790392,13070.063109955558,sl,1700606700000
196,1702915200000,2023-12-19 01:00,short,-0.012092574244849219,1.8,0.00039999999999999996,-0.022486633640728594,-293.90172081477243,13070.063109955558,12776.161389140785,sl,1702931700000
197,1705215600000,2024-01-14 16:00,long,-0.013873486187607531,1.8,0.00039999999999999996,-0.025692275137693555,-328.24865361338215,12776.161389140785,12447.912735527403,sl,1705267200000
198,1705413600000,2024-01-16 23:00,short,-0.013134866473866191,1.8,0.00039999999999999996,-0.024362759652959143,-303.26550615666326,12447.912735527403,12144.64722937074,sl,1705440000000
199,1705593600000,2024-01-19 01:00,short,0.029308007020303672,1.8,0.00039999999999999996,0.052034412636546616,631.9395852583697,12144.64722937074,12776.586814629109,tp,1705601400000
200,1706263200000,2024-01-26 19:00,short,-0.013175108971520855,1.8,0.00039999999999999996,-0.02443519614873754,-312.198404926836,12776.586814629109,12464.388409702273,sl,1706265600000
